file,group,index,id,type,title,tooltip,text,region,place,coordinates,image,switchTo,flyTo,flyToId
js/markers.js,undergrounds,121,"""""",overworld_ladder,Pub Basement Entrance,Pub Basement Entrance,"""""",Heartwood Coast,Valmond,"{""x"":2675,""y"":2162}","""""",underground,"{""x"":2677,""y"":2167}",""""""
js/markers.js,undergrounds,122,"""""",overworld_stairs,Valmond Crypt Entrance,Valmond Crypt Entrance,"""""",Heartwood Coast,Valmond,"{""x"":2764,""y"":2042}","""""",underground,"{""x"":2774,""y"":2019}",""""""
js/markers.js,undergrounds,123,"""""",overworld_cave,Syldural,Syldural Cave Entrance,"""""",Heartwood Coast,Syldural Cave,"{""x"":3273,""y"":1633}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,124,"""""",overworld_cave,Icebane's Cavern Entrance,Icebane's Cavern Entrance,"""""",Tundria,Tundria,"{""x"":2305,""y"":1368}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,125,"""""",overworld_crypt,Maroven Crypt,Maroven Crypt,"""""",Tundria,Tundria,"{""x"":2041,""y"":1393}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,126,"""""",overworld_crypt,Maroven Crypt,Maroven Crypt,"""""",Tundria,Maroven,"{""x"":1991,""y"":1209}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,127,"""""",overworld_dungeon,Hammerfist Mine Entrance,Hammerfist Mine Entrance,"""""",Tundria,Tundria,"{""x"":2777,""y"":599}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,128,"""""",overworld_cave,Web Spinner Spider Cave,Web Spinner Spider Cave,"""""",Tundria,Tundria,"{""x"":2873,""y"":964}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,129,"""""",overworld_crypt,Duremar Tomb,Duremar Tomb,"""""",Tundria,Tundria,"{""x"":3525,""y"":1264}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,130,"""""",overworld_crypt,Unknown Crypt,Unknown Crypt,"""""",Tundria,Tundria,"{""x"":3784,""y"":986}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,131,"""""",overworld_dungeon,Frieda's Dungeon,Frieda's Dungeon,"""""",Tundria,Tundria,"{""x"":2551,""y"":439}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,132,"""""",overworld_dungeon,Artraxis Dungeon,Artraxis Dungeon,"""""",Tundria,Tundria,"{""x"":2888,""y"":426}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,133,"""""",overworld_ladder,Darok the Banished's Jail (South Entrance),Darok the Banished's Jail (South Entrance),"""""",Tundria,Artraxis Dungeon,"{""x"":2920,""y"":409}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,134,"""""",overworld_ladder,Darok the Banished's Jail (North Entrance),Darok the Banished's Jail (North Entrance),"""""",Tundria,Artraxis Dungeon,"{""x"":2896,""y"":443}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,135,"""""",overworld_dungeon,Trapdoor to Hammerfist Mine,Trapdoor to Hammerfist Mine,"""""",Tundria,Artraxis Dungeon,"{""x"":2838,""y"":613}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,136,"""""",overworld_cave,Sand Golem Crypt,Sand Golem Crypt Entrance,"""""",Sands of Creation,Ruhura,"{""x"":839,""y"":3924}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,138,"""""",overworld_ladder,Ruhura Elemental Cave,Ruhura Elemental Cave,"""""",Sands of Creation,Ruhura,"{""x"":545,""y"":3838}","""""",underground,"{""x"":382,""y"":3675}",""""""
js/markers.js,undergrounds,139,"""""",overworld_ladder,Artonian Pass Entrance (Ruhura Side),Artonian Pass Entrance (Ruhura Side),"""""",Sands of Creation,Ruhura,"{""x"":308,""y"":3909}","""""",underground,"{""x"":359,""y"":3495}",""""""
js/markers.js,undergrounds,140,"""""",overworld_ladder,Artonian Pass Entrance (Greater Dragon Island Side),Artonian Pass Entrance (Greater Dragon Island Side),"""""",Sands of Creation,Ruhura,"{""x"":401,""y"":3793}","""""",underground,"{""x"":376,""y"":3415}",""""""
js/markers.js,undergrounds,141,"""""",overworld_ladder,Elemental Cave,Elemental Cave,"""""",Sands of Creation,Ruhura,"{""x"":454,""y"":3718}","""""",underground,"{""x"":333,""y"":3683}",""""""
js/markers.js,undergrounds,142,"""""",overworld_cave,Artonian Cave Entrance,Artonian Cave Entrance,"""""",Sands of Creation,Ruhura,"{""x"":490,""y"":3652}","""""",underground,"{""x"":471,""y"":3655}",""""""
js/markers.js,undergrounds,143,"""""",overworld_ladder,Artonian Cave Entrance,Artonian Fort Cave Entrance,"""""",Sands of Creation,Artonian Fort,"{""x"":551,""y"":3676}","""""",underground,"{""x"":519,""y"":3671}",""""""
js/markers.js,undergrounds,144,"""""",overworld_portal_lsp,Mukarramma Dungeon,Portal to Mukarramma Dungeon,"""""",Sands of Creation,Ruhura,"{""x"":950,""y"":4006}","""""",underground,"{""x"":151,""y"":3798}",""""""
js/markers.js,undergrounds,145,"""""",overworld_ladder,Elemental Cave Kharfa Side Trap Door (One Way),Elemental Cave Kharfa Side Trap Door (One Way),"""""",Sands of Creation,Ruhura,"{""x"":81,""y"":3470}","""""",underground,"{""x"":57,""y"":3707,""zoom"":6}",""""""
js/markers.js,undergrounds,146,"""""",overworld_stairs,Leather Shop Basement,Leather Shop Basement,"""""",Sands of Creation,Ruhura,"{""x"":370,""y"":4036}","""""",underground,"{""x"":370,""y"":4038,""zoom"":7}",""""""
js/markers.js,undergrounds,147,"""""",overworld_cave,Greater Dragon Island Cave,Greater Dragon Island Cave,"""""",Sands of Creation,Greater Dragon Island,"{""x"":301,""y"":3773}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,148,"""""",overworld_ladder,Khafra Elemental Cave,Khafra Elemental Cave,"""""",Sands of Creation,Khafra,"{""x"":79,""y"":3355}","""""",underground,"{""x"":162,""y"":3597,""zoom"":5}",""""""
js/markers.js,undergrounds,149,"""""",overworld_stairs,Sheikh Khalifa's Wine Cellar Entrance,Sheikh Khalifa's Wine Cellar Entrance,"""""",Sands of Creation,Khafra,"{""x"":292,""y"":2872}","""""",underground,"{""x"":293,""y"":2857,""zoom"":5}",""""""
js/markers.js,undergrounds,150,"""""",overworld_stairs,Sheikh Khalifa's Wine Cellar Entrance,Sheikh Khalifa's Wine Cellar Entrance,"""""",Sands of Creation,Khafra,"{""x"":284,""y"":2825}","""""",underground,"{""x"":279,""y"":2803,""zoom"":5}",""""""
js/markers.js,undergrounds,151,"""""",overworld_crypt,Darkwing's Lair Entrance,Darkwing's Lair Entrance,"""""",Breakwater,New Town Island,"{""x"":1945,""y"":1696}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,152,"""""",overworld_dungeon,Cyclops and Lion Cave,Cyclops and Lion Cave,"""""",Breakwater,New Town Island,"{""x"":2039,""y"":1833}","""""",underground,"{""x"":2128,""y"":1700,""zoom"":5}",""""""
js/markers.js,undergrounds,153,"""""",overworld_mine,Zule's Cave Entrance,Zule's Cave Entrance,"""""",Breakwater,New Town Island,"{""x"":2175,""y"":1518}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,154,"""""",overworld_stairs,Son of Scalo's Hideout,Son of Scalo's Hideout,"""""",Breakwater,Roycroft Island,"{""x"":2216,""y"":2261}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,155,"""""",overworld_stairs,Warehouse Basement,Warehouse Basement,"""""",Breakwater,Roycroft Island,"{""x"":2459,""y"":2358}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,156,"""""",overworld_stairs, Pass to Northern Roycroft Island, Pass to Northern Roycroft Island,"""""",Breakwater,Roycroft Island,"{""x"":2311,""y"":2199}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,157,"""""",overworld_stairs, Pass to Southern Roycroft Island, Pass to Southern Roycroft Island,"""""",Breakwater,Roycroft Island,"{""x"":2311,""y"":2185}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,158,"""""",overworld_dungeon,Broken Finger Dungeon,Broken Finger Dungeon,"""""",Broken Finger,Broken Finger,"{""x"":1144,""y"":3659}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,159,"""""",overworld_stairs,Trap Door to Gulley Portal ,Trap Door to Gulley Portal ,"""""",Broken Finger,Broken Finger,"{""x"":1293,""y"":3715}","""""",underground,"{""x"":0,""y"":0}",""""""
js/markers.js,undergrounds,160,"""""",overworld_stairs,Entrance to Horned Ones Cave,Entrance to Horned Ones Cave,"""""",Broken Finger,Broken Finger,"{""x"":1213,""y"":3558}","""""",underground,"{""x"":0,""y"":0}",""""""
js/underworld-markers.js,portals,0,"""""",underworld_portal_small,Jeel Catacombs Exit,Crypts of Ryonkah Portal,"""""",Krythan,Crypts of Ryonkah,"{""x"":981,""y"":2898}","""""",overworld,"{""x"":855,""y"":2775,""zoom"":5}",""""""
js/underworld-markers.js,portals,1,"""""",underworld_portal_small,Jeel Catacombs Exit,Crypts of Ryonkah Portal,"""""",Krythan,Crypts of Ryonkah,"{""x"":855,""y"":2775}","""""",overworld,"{""x"":981,""y"":2898,""zoom"":5}",""""""
js/underworld-markers.js,portals,2,"""""",underworld_portal_small,Spore Cave Level 4 Portal,Spore Cave Level 4 Portal,"""""",Western Isles,Spore Cave,"{""x"":1508,""y"":2939}","""""",underground,"{""x"":1750,""y"":2903,""zoom"":5}",""""""
js/underworld-markers.js,portals,3,"""""",underworld_portal_small,Mukarramma Dungeon Exit Portal,Mukarramma Dungeon Exit Portal,"""""",Sands of Creation,Mukarramma Dungeon,"{""x"":149,""y"":3797}","""""",underground,"{""x"":948,""y"":4006,""zoom"":5}",""""""
js/underworld-markers.js,portals,4,"""""",underworld_portal_small,Portal to Shadow Dragons,Portal to Shadow Dragons,"""""",Sands of Creation,Elemental Cave Khafra Side,"{""x"":193,""y"":3727}","""""",overworld,"{""x"":69,""y"":3694,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,0,"""""",underworld_stairs,Silvest Library Basement Exit,Silvest Library Basement Exit,"""""",Krythan,Silvest Library,"{""x"":1150,""y"":1365}","""""",overworld,"{""x"":1149,""y"":1362,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,1,"""""",underworld_cave,Coenred's Provisioner Shop Basement Exit,Coenred's Provisioner Shop Basement Exit,"""""",Krythan,Coenred's Provisioner Shop,"{""x"":1132,""y"":1363}","""""",overworld,"{""x"":1149,""y"":1362,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,2,"""""",underworld_mine,Silvest Mines Exit,Silvest Mines Exit,"""""",Krythan,Silvest Mines,"{""x"":1007,""y"":1107}","""""",overworld,"{""x"":1015,""y"":1110,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,3,"""""",underworld_ladder,Kobold Castle Entrance,Kobold Castle Entrance,"""""",Krythan,Kobold Castle,"{""x"":1292,""y"":1122}","""""",overworld,"{""x"":1292,""y"":1122,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,4,"""""",underworld_ladder,Silvest Mines Exit,Silvest Mines Exit,"""""",Krythan,Karzak Cove,"{""x"":1368,""y"":1093}","""""",overworld,"{""x"":1378,""y"":1106,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,5,"""""",underworld_cave,Dalvon Mines Exit,Dalvon Mines Exit,"""""",Krythan,Karzak Cove,"{""x"":1432,""y"":1399}","""""",overworld,"{""x"":1441,""y"":1398,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,6,"""""",underworld_cave,Galen's Hideout Exit,Galen's Hideout Exit,"""""",Krythan,Galen's Hideout,"{""x"":870,""y"":82}","""""",underground,"{""x"":1304,""y"":1112,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,7,"""""",underworld_ladder,Dalvon Mines Level 2 Entrance,Dalvon Mines Level 2 Entrance,"""""",Krythan,Dalvon Mines,"{""x"":1444,""y"":1475}","""""",underground,"{""x"":1462,""y"":1607,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,8,"""""",underworld_ladder,Dalvon Mines Level 2 Exit,Dalvon Mines Level 2 Exit,"""""",Krythan,Dalvon Mines,"{""x"":1462,""y"":1607}","""""",underground,"{""x"":1444,""y"":1475,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,9,"""""",underworld_ladder,Dalvon Mines Level 2 Entrance,Dalvon Mines Level 2 Entrance,"""""",Krythan,Dalvon Mines,"{""x"":1452,""y"":1475}","""""",underground,"{""x"":1470,""y"":1607,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,10,"""""",underworld_ladder,Dalvon Mines Level 2 Entrance,Dalvon Mines Level 2 Entrance,"""""",Krythan,Dalvon Mines,"{""x"":1452,""y"":1475}","""""",underground,"{""x"":1470,""y"":1607,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,11,"""""",underworld_ladder,Dalvon Mines Level 2 Exit,Dalvon Mines Level 2 Exit,"""""",Krythan,Dalvon Mines,"{""x"":1470,""y"":1607}","""""",underground,"{""x"":1470,""y"":1607,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,12,"""""",underworld_ladder,Holendar's Mansion Basement Exit,Holendar's Mansion Basement Exit,"""""",Krythan,Holendar's Mansion,"{""x"":823,""y"":1047}","""""",overworld,"{""x"":820,""y"":1043,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,13,"""""",underworld_ladder,Holendar's Mansion Basement Exit,Holendar's Mansion Basement Exit,"""""",Krythan,Holendar's Mansion,"{""x"":890,""y"":1080}","""""",overworld,"{""x"":875,""y"":1062,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,14,"""""",underworld_ladder,Jeel Catacombs Exit,Jeel Catacombs Exit,"""""",Krythan,Jeel Catacombs,"{""x"":293,""y"":833}","""""",overworld,"{""x"":293,""y"":833}",""""""
js/underworld-markers.js,undergrounds,15,"""""",underworld_ladder,Book 2 Temple Exit,Book 2 Temple Exit,"""""",Krythan,Hothbra,"{""x"":520,""y"":1064}","""""",overworld,"{""x"":520,""y"":1064,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,16,"""""",underworld_crypt,Krythan Crypt Exit,Krythan Crypt Exit,"""""",Krythan,Krythan Crypt,"{""x"":435,""y"":851}","""""",overworld,"{""x"":435,""y"":851}",""""""
js/underworld-markers.js,undergrounds,17,"""""",underworld_ladder,Krythan Crypt Exit,Krythan Crypt Exit,"""""",Krythan,Krythan Crypt,"{""x"":919,""y"":1031}","""""",overworld,"{""x"":906,""y"":1028}",""""""
js/underworld-markers.js,undergrounds,18,"""""",underworld_ladder,Krythan Crypt Level 2 Entrance,Krythan Crypt Level 2 Entrance,"""""",Krythan,Krythan Crypt,"{""x"":908,""y"":1016}","""""",underground,"{""x"":983,""y"":1061}",""""""
js/underworld-markers.js,undergrounds,19,"""""",underworld_ladder,Krythan Crypt Level 2 Exit,Krythan Crypt Level 2 Exit,"""""",Krythan,Krythan Crypt,"{""x"":983,""y"":1061}","""""",underground,"{""x"":908,""y"":1016}",""""""
js/underworld-markers.js,undergrounds,20,"""""",underworld_ladder,Krythan Crypt Level 3 Exit,Krythan Crypt Level 3 Exit,"""""",Krythan,Krythan Crypt,"{""x"":1049,""y"":1095}","""""",underground,"{""x"":978,""y"":1095}",""""""
js/underworld-markers.js,undergrounds,21,"""""",underworld_ladder,Krythan Crypt Level 3 Entrance,Krythan Crypt Level 3 Entrance,"""""",Krythan,Krythan Crypt,"{""x"":978,""y"":1095}","""""",underground,"{""x"":1049,""y"":1095}",""""""
js/underworld-markers.js,undergrounds,22,"""""",underworld_hole,Termigon Pit Exit,Termigon Pit Ext,"""""",Darkwoods,Darkwoods,"{""x"":852,""y"":3355}","""""",overworld,"{""x"":761,""y"":3322,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,23,"""""",underworld_hole,Termigon Pit Level 2 Entrance,Termigon Pit Level 2 Entrance,"""""",Darkwoods,Darkwoods,"{""x"":858,""y"":3349}","""""",underground,"{""x"":938,""y"":3317,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,24,"""""",underworld_hole,Termigon Pit Level 2 Exit,Termigon Pit Level 2 Exit,"""""",Darkwoods,Darkwoods,"{""x"":938,""y"":3317}","""""",underground,"{""x"":858,""y"":3349,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,25,"""""",underworld_hole,Termigon Pit Level 2 Entrance,Termigon Pit Level 2 Entrance,"""""",Darkwoods,Darkwoods,"{""x"":858,""y"":3349}","""""",underground,"{""x"":938,""y"":3317,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,26,"""""",underworld_hole,Underground Connector Entrance,Underground Connector Entrance,"""""",Darkwoods,Darkwoods,"{""x"":968,""y"":3303}","""""",underground,"{""x"":792,""y"":3303,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,27,"""""",underworld_hole,Underground Connector Entrance,Underground Connector Entrance,"""""",Darkwoods,Darkwoods,"{""x"":967,""y"":3287}","""""",underground,"{""x"":791,""y"":3287,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,28,"""""",underworld_hole,Underground Connector Exit,Underground Connector Exit,"""""",Darkwoods,Darkwoods,"{""x"":792,""y"":3303}","""""",underground,"{""x"":968,""y"":3303,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,29,"""""",underworld_hole,Termigon Pit Level 3 Entrance,Termigon Pit Level 3 Entrance,"""""",Darkwoods,Darkwoods,"{""x"":807,""y"":3288}","""""",underground,"{""x"":983,""y"":3288,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,30,"""""",underworld_hole,Termigon Pit Level 4 Entrance,Termigon Pit Level 4 Entrance,"""""",Darkwoods,Darkwoods,"{""x"":1034,""y"":3304}","""""",underground,"{""x"":1034,""y"":3368,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,31,"""""",underworld_hole,Termigon Pit Level 4 Exit,Termigon Pit Level 4 Exit,"""""",Darkwoods,Darkwoods,"{""x"":1034,""y"":3368}","""""",underground,"{""x"":1034,""y"":3304,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,32,"""""",underworld_hole,Termigon Pit Level 5 Entrance,Termigon Pit Level 5 Entrance,"""""",Darkwoods,Darkwoods,"{""x"":1028,""y"":3286}","""""",underground,"{""x"":1076,""y"":3286,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,33,"""""",underworld_hole,Termigon Pit Level 5 Exit,Termigon Pit Level 5 Exit,"""""",Darkwoods,Darkwoods,"{""x"":1076,""y"":3286}","""""",underground,"{""x"":1028,""y"":3286,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,34,"""""",underworld_hole,Underground Connector Entrance,Underground Connector Entrance,"""""",Darkwoods,Darkwoods,"{""x"":983,""y"":3288}","""""",underground,"{""x"":807,""y"":3288,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,35,"""""",underworld_cave,Triddle Cave Exit,Triddle Cave Exit,"""""",Darkwoods,Darkwoods,"{""x"":792,""y"":3330}","""""",overworld,"{""x"":799,""y"":3335,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,36,"""""",underworld_hole,Triddle Cave Level 2 Entrance,Triddle Cave Level 2 Entrance,"""""",Darkwoods,Darkwoods,"{""x"":807,""y"":3335}","""""",underground,"{""x"":983,""y"":3335,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,37,"""""",underworld_hole,Triddle Cave Level 2 Exit,Triddle Cave Level 2 Exit,"""""",Darkwoods,Darkwoods,"{""x"":983,""y"":3335}","""""",underground,"{""x"":807,""y"":3335,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,38,"""""",underworld_hole,Underground Connector Entrance,Underground Connector Entrance,"""""",Darkwoods,Darkwoods,"{""x"":983,""y"":3304}","""""",underground,"{""x"":807,""y"":3304,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,39,"""""",underworld_hole,Underground Connector Exit,Underground Connector Exit,"""""",Darkwoods,Darkwoods,"{""x"":807,""y"":3304}","""""",underground,"{""x"":983,""y"":3304,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,40,"""""",underworld_hole,Underground Connector Exit,Underground Connector Exit,"""""",Darkwoods,Darkwoods,"{""x"":791,""y"":3287}","""""",underground,"{""x"":967,""y"":3287,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,41,"""""",underworld_hole,Underground Connector Entrance,Underground Connector Entrance,"""""",Darkwoods,Darkwoods,"{""x"":967,""y"":3287}","""""",underground,"{""x"":791,""y"":3287,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,42,"""""",underworld_ladder,Astari Rune Shelter Entrance,Astari Rune Shelter Entrance,"""""",Darkwoods,Darkwoods,"{""x"":955,""y"":3253}","""""",underground,"{""x"":779,""y"":3251,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,43,"""""",underworld_ladder,Astari Rune Shelter Exit,Astari Rune Shelter Exit,"""""",Darkwoods,Darkwoods,"{""x"":779,""y"":3251}","""""",underground,"{""x"":955,""y"":3253,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,44,"""""",underworld_cave,Astari Rune Shelter Exit,Astari Rune Shelter Exit,"""""",Darkwoods,Darkwoods,"{""x"":813,""y"":3223}","""""",overworld,"{""x"":813,""y"":3221,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,45,"""""",underworld_cave,Ant Mound Exit,Ant Mound Exit,"""""",Darkwoods,Darkwoods,"{""x"":839,""y"":3271}","""""",overworld,"{""x"":839,""y"":3271,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,46,"""""",underworld_hole,Ant Mound Level 2 Entrance,Ant Mound Level 2 Entrance,"""""",Darkwoods,Darkwoods,"{""x"":824,""y"":3271}","""""",underground,"{""x"":1000,""y"":3271,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,47,"""""",underworld_cave,Ant Mound Level 2 Exit,Ant Mound Level 2 Exit,"""""",Darkwoods,Darkwoods,"{""x"":1000,""y"":3271}","""""",underground,"{""x"":824,""y"":3271,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,48,"""""",underworld_ladder,Crypts of Ryonkah Exit,Crypts of Ryonkah Exit,"""""",Darkwoods,Darkwoods,"{""x"":1028,""y"":2981}","""""",overworld,"{""x"":1028,""y"":2981,""zoom"":7}",""""""
js/underworld-markers.js,undergrounds,49,"""""",underworld_stairs,Crypts of Ryonkah Level 2 Entrance,Crypts of Ryonkah Level 2 Entrance,"""""",Darkwoods,Darkwoods,"{""x"":963,""y"":2821}","""""",underground,"{""x"":1124,""y"":2794,""zoom"":7}",""""""
js/underworld-markers.js,undergrounds,50,"""""",underworld_stairs,Crypts of Ryonkah Level 2 Exit,Crypts of Ryonkah Level 2 Exit,"""""",Darkwoods,Darkwoods,"{""x"":1124,""y"":2794}","""""",underground,"{""x"":963,""y"":2821,""zoom"":7}",""""""
js/underworld-markers.js,undergrounds,51,"""""",underworld_stairs,Crypts of Ryonkah Level 3 Entrance,Crypts of Ryonkah Level 3 Entrance,"""""",Darkwoods,Darkwoods,"{""x"":1032,""y"":2859}","""""",underground,"{""x"":1147,""y"":2919,""zoom"":7}",""""""
js/underworld-markers.js,undergrounds,52,"""""",underworld_stairs,Crypts of Ryonkah Level 3 Exit,Crypts of Ryonkah Level 3 Exit,"""""",Darkwoods,Darkwoods,"{""x"":1147,""y"":2919}","""""",underground,"{""x"":1032,""y"":2859,""zoom"":7}",""""""
js/underworld-markers.js,undergrounds,53,"""""",underworld_ladder,Necropolis Basement Exit,Necropolis Basement Exit,"""""",Darkwoods,Necropolis,"{""x"":1345,""y"":2939}","""""",overworld,"{""x"":1348,""y"":2932,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,54,"""""",underworld_ladder,Necropolis Maze Tunnel Exit,Necropolis Maze Tunnel Exit,"""""",Darkwoods,Necropolis,"{""x"":1363,""y"":2878}","""""",overworld,"{""x"":1363,""y"":2887,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,55,"""""",underworld_ladder,Necropolis Maze Tunnel Exit,Necropolis Maze Tunnel Exit,"""""",Darkwoods,Necropolis,"{""x"":1365,""y"":2909}","""""",overworld,"{""x"":1379,""y"":2955,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,56,"""""",underworld_ladder,Necropolis Maze Tunnel Exit,Necropolis Maze Tunnel Exit,"""""",Darkwoods,Necropolis,"{""x"":1372,""y"":2909}","""""",overworld,"{""x"":1386,""y"":2955,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,57,"""""",underworld_ladder,Necropolis Maze Tunnel Exit,Necropolis Maze Tunnel Exit,"""""",Darkwoods,Necropolis,"{""x"":1363,""y"":2889}","""""",overworld,"{""x"":1377,""y"":2935,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,58,"""""",underworld_ladder,McKelsky Crypt Exit,McKelsky Crypt Exit,"""""",Darkwoods,Necropolis,"{""x"":1431,""y"":3046}","""""",overworld,"{""x"":1430,""y"":3045,""zoom"":6}",""""""
js/underworld-markers.js,undergrounds,59,"""""",underworld_stairs,Chlera Catacombs Exit,Cherla Catacombs Exit,"""""",Battle Plains,Chlera,"{""x"":423,""y"":3431}","""""",overworld,"{""x"":423,""y"":3430,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,60,"""""",underworld_stairs,Cathedral of Joyous Afterlife Exit,Cathedral of Joyous Afterlife Exit,"""""",Battle Plains,Chlera,"{""x"":712,""y"":3125}","""""",overworld,"{""x"":633,""y"":3187,""zoom"":4}",""""""
js/underworld-markers.js,undergrounds,61,"""""",underworld_stairs,Cathedral of Joyous Afterlife Exit,Cathedral of Joyous Afterlife Exit,"""""",Battle Plains,Chlera,"{""x"":647,""y"":3144}","""""",overworld,"{""x"":628,""y"":3198,""zoom"":4}",""""""
js/underworld-markers.js,undergrounds,62,"""""",underworld_stairs,Cathedral of Joyous Afterlife Exit,Cathedral of Joyous Afterlife Exit,"""""",Battle Plains,Chlera,"{""x"":679,""y"":3316}","""""",overworld,"{""x"":680,""y"":3319,""zoom"":4}",""""""
js/underworld-markers.js,undergrounds,63,"""""",underworld_stairs,Chlera Catacombs Exit,Cherla Catacombs Exit,"""""",Battle Plains,Chlera,"{""x"":2359,""y"":3571}","""""",overworld,"{""x"":2330,""y"":3620}",""""""
js/underworld-markers.js,undergrounds,64,"""""",underworld_stairs,Desprail Tunnels Exit,Desprail Tunnels Exit,"""""",Battle Plains,Chlera,"{""x"":2230,""y"":3198}","""""",overworld,"{""x"":2230,""y"":3198,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,65,"""""",underworld_stairs,Desprail Cave Exit,Desprail Cave Exit,"""""",Battle Plains,Chlera,"{""x"":2119,""y"":3138}","""""",overworld,"{""x"":2136,""y"":3155,""zoom"":5}",""""""
js/underworld-markers.js,undergrounds,66,"""""",underworld_stairs,Grell Exit,Minotaur Maze Exit,"""""",Highlands,Grell,"{""x"":3411,""y"":3105}","""""",overworld,"{""x"":2996,""y"":3044}",""""""
js/underworld-markers.js,undergrounds,67,"""""",underworld_stairs,Grell Exit,Minotaur Maze Exit,"""""",Highlands,Grell,"{""x"":3419,""y"":3105}","""""",overworld,"{""x"":2996,""y"":3044}",""""""
